label,lm-0-x,lm-0-y,lm-1-x,lm-1-y,lm-2-x,lm-2-y,lm-3-x,lm-3-y,lm-4-x,lm-4-y,lm-5-x,lm-5-y,lm-6-x,lm-6-y,lm-7-x,lm-7-y,lm-8-x,lm-8-y,lm-9-x,lm-9-y,lm-10-x,lm-10-y,lm-11-x,lm-11-y,lm-12-x,lm-12-y,lm-13-x,lm-13-y,lm-14-x,lm-14-y,lm-15-x,lm-15-y,lm-16-x,lm-16-y,lm-17-x,lm-17-y,lm-18-x,lm-18-y,lm-19-x,lm-19-y,lm-20-x,lm-20-y
1,0.0,0.0,-0.1703056768558952,-0.17467248908296942,-0.2052401746724891,-0.33624454148471616,-0.15283842794759825,-0.45414847161572053,-0.08733624454148471,-0.5152838427947598,-0.2576419213973799,-0.4410480349344978,-0.19213973799126638,-0.6331877729257642,-0.1222707423580786,-0.6637554585152838,-0.07423580786026202,-0.6593886462882096,-0.13100436681222707,-0.4672489082969432,-0.13973799126637554,-0.7292576419213974,-0.1222707423580786,-0.8820960698689956,-0.1091703056768559,-1.0,0.0,-0.462882096069869,0.048034934497816595,-0.6069868995633187,0.0611353711790393,-0.537117903930131,0.039301310043668124,-0.462882096069869,0.12663755458515283,-0.4192139737991266,0.12663755458515283,-0.5152838427947598,0.1222707423580786,-0.4585152838427948,0.1091703056768559,-0.4017467248908297
1,0.0,0.0,-0.20359281437125748,-0.11976047904191617,-0.281437125748503,-0.32335329341317365,-0.20958083832335328,-0.48502994011976047,-0.10179640718562874,-0.5748502994011976,-0.31137724550898205,-0.38922155688622756,-0.23353293413173654,-0.6467065868263473,-0.16766467065868262,-0.7724550898203593,-0.11976047904191617,-0.8562874251497006,-0.15568862275449102,-0.40119760479041916,-0.11976047904191617,-0.7005988023952096,-0.08982035928143713,-0.874251497005988,-0.059880239520958084,-1.0,0.017964071856287425,-0.38323353293413176,0.08383233532934131,-0.6167664670658682,0.08383233532934131,-0.5389221556886228,0.059880239520958084,-0.4311377245508982,0.17964071856287425,-0.3473053892215569,0.19161676646706588,-0.5089820359281437,0.17365269461077845,-0.437125748502994,0.15568862275449102,-0.3473053892215569
1,0.0,0.0,-0.16964285714285715,-0.16964285714285715,-0.21428571428571427,-0.3482142857142857,-0.14285714285714285,-0.47767857142857145,-0.04017857142857143,-0.5401785714285714,-0.26785714285714285,-0.4330357142857143,-0.17857142857142858,-0.65625,-0.10714285714285714,-0.7232142857142857,-0.06696428571428571,-0.7678571428571429,-0.125,-0.4375,-0.10267857142857142,-0.7098214285714286,-0.07589285714285714,-0.8705357142857143,-0.06696428571428571,-1.0,0.017857142857142856,-0.41964285714285715,0.049107142857142856,-0.5848214285714286,0.049107142857142856,-0.5133928571428571,0.026785714285714284,-0.4375,0.15178571428571427,-0.3794642857142857,0.12946428571428573,-0.5044642857142857,0.11607142857142858,-0.4375,0.10714285714285714,-0.3705357142857143
1,0.0,0.0,-0.17560975609756097,-0.17560975609756097,-0.22439024390243903,-0.3804878048780488,-0.13658536585365855,-0.5170731707317073,-0.03414634146341464,-0.5707317073170731,-0.2634146341463415,-0.4585365853658537,-0.17560975609756097,-0.7121951219512195,-0.11707317073170732,-0.8585365853658536,-0.06829268292682927,-0.9707317073170731,-0.11707317073170732,-0.44390243902439025,-0.07804878048780488,-0.7121951219512195,-0.04390243902439024,-0.8780487804878049,-0.01951219512195122,-1.0,0.03414634146341464,-0.4146341463414634,0.08780487804878048,-0.5756097560975609,0.08292682926829269,-0.4975609756097561,0.06341463414634146,-0.4146341463414634,0.17073170731707318,-0.36585365853658536,0.17073170731707318,-0.47804878048780486,0.15609756097560976,-0.4146341463414634,0.14634146341463414,-0.3463414634146341
1,0.0,0.0,-0.15,-0.18181818181818182,-0.17727272727272728,-0.36818181818181817,-0.09090909090909091,-0.4863636363636364,0.013636363636363636,-0.5363636363636364,-0.23636363636363636,-0.45454545454545453,-0.12727272727272726,-0.6590909090909091,-0.05,-0.7181818181818181,-0.00909090909090909,-0.7545454545454545,-0.08636363636363636,-0.45,-0.045454545454545456,-0.7045454545454546,-0.00909090909090909,-0.8681818181818182,0.00909090909090909,-1.0,0.05454545454545454,-0.42272727272727273,0.1,-0.5772727272727273,0.09545454545454546,-0.5045454545454545,0.06818181818181818,-0.4318181818181818,0.18636363636363637,-0.37272727272727274,0.17272727272727273,-0.4818181818181818,0.15454545454545454,-0.42272727272727273,0.14545454545454545,-0.36363636363636365
1,0.0,0.0,-0.15137614678899083,-0.18807339449541285,-0.16055045871559634,-0.38073394495412843,-0.05504587155963303,-0.5,0.05504587155963303,-0.5412844036697247,-0.21559633027522937,-0.45871559633027525,-0.12385321100917432,-0.6788990825688074,-0.05963302752293578,-0.7981651376146789,-0.013761467889908258,-0.8853211009174312,-0.06422018348623854,-0.44036697247706424,-0.04128440366972477,-0.6972477064220184,-0.013761467889908258,-0.8669724770642202,0.009174311926605505,-1.0,0.0779816513761468,-0.39908256880733944,0.11926605504587157,-0.5596330275229358,0.10091743119266056,-0.4954128440366973,0.07339449541284404,-0.42201834862385323,0.20642201834862386,-0.3440366972477064,0.18807339449541285,-0.4541284403669725,0.16055045871559634,-0.39908256880733944,0.14220183486238533,-0.3440366972477064
1,0.0,0.0,-0.1382488479262673,-0.1889400921658986,-0.14746543778801843,-0.3870967741935484,-0.055299539170506916,-0.4976958525345622,0.04608294930875576,-0.5207373271889401,-0.17511520737327188,-0.4838709677419355,-0.08755760368663594,-0.7142857142857143,-0.03225806451612903,-0.8433179723502304,0.009216589861751152,-0.9493087557603687,-0.027649769585253458,-0.4608294930875576,-0.009216589861751152,-0.7188940092165899,0.013824884792626729,-0.8755760368663594,0.041474654377880185,-1.0,0.11059907834101383,-0.4147465437788018,0.15207373271889402,-0.5483870967741935,0.1382488479262673,-0.4792626728110599,0.1152073732718894,-0.4147465437788018,0.2350230414746544,-0.35023041474654376,0.22119815668202766,-0.4377880184331797,0.19815668202764977,-0.3870967741935484,0.18433179723502305,-0.3317972350230415
1,0.0,0.0,-0.13157894736842105,-0.20175438596491227,-0.14473684210526316,-0.36403508771929827,-0.07456140350877193,-0.4692982456140351,0.013157894736842105,-0.5131578947368421,-0.16228070175438597,-0.4692982456140351,-0.08771929824561403,-0.6754385964912281,-0.043859649122807015,-0.6140350877192983,-0.03508771929824561,-0.5175438596491229,-0.017543859649122806,-0.4692982456140351,0.013157894736842105,-0.7456140350877193,0.04824561403508772,-0.8947368421052632,0.06578947368421052,-1.0,0.11403508771929824,-0.4342105263157895,0.14473684210526316,-0.5657894736842105,0.13596491228070176,-0.5043859649122807,0.11403508771929824,-0.43859649122807015,0.2324561403508772,-0.37280701754385964,0.21052631578947367,-0.47368421052631576,0.19736842105263158,-0.42105263157894735,0.18859649122807018,-0.36403508771929827
1,0.0,0.0,-0.13043478260869565,-0.20869565217391303,-0.1391304347826087,-0.3695652173913043,-0.0782608695652174,-0.47391304347826085,0.004347826086956522,-0.5217391304347826,-0.13043478260869565,-0.4782608695652174,-0.06956521739130435,-0.6695652173913044,-0.043478260869565216,-0.6086956521739131,-0.034782608695652174,-0.5260869565217391,0.004347826086956522,-0.46956521739130436,0.030434782608695653,-0.7434782608695653,0.06086956521739131,-0.8956521739130435,0.08260869565217391,-1.0,0.12173913043478261,-0.43043478260869567,0.14782608695652175,-0.5739130434782609,0.13043478260869565,-0.5173913043478261,0.10869565217391304,-0.45652173913043476,0.23043478260869565,-0.3652173913043478,0.20434782608695654,-0.46956521739130436,0.18695652173913044,-0.4217391304347826,0.1782608695652174,-0.3652173913043478
1,0.0,0.0,-0.11790393013100436,-0.2096069868995633,-0.11353711790393013,-0.3624454148471616,-0.056768558951965066,-0.462882096069869,0.008733624454148471,-0.5109170305676856,-0.11353711790393013,-0.4890829694323144,-0.05240174672489083,-0.6986899563318777,-0.013100436681222707,-0.6681222707423581,0.008733624454148471,-0.6069868995633187,0.008733624454148471,-0.48034934497816595,0.034934497816593885,-0.7641921397379913,0.06986899563318777,-0.9082969432314411,0.09606986899563319,-1.0,0.1222707423580786,-0.4410480349344978,0.16593886462882096,-0.5720524017467249,0.14847161572052403,-0.519650655021834,0.1222707423580786,-0.4585152838427948,0.22270742358078602,-0.37117903930131,0.21397379912663755,-0.4672489082969432,0.19213973799126638,-0.4148471615720524,0.17903930131004367,-0.35807860262008734
1,0.0,0.0,-0.1091703056768559,-0.21397379912663755,-0.11353711790393013,-0.37117903930131,-0.06550218340611354,-0.4847161572052402,-0.004366812227074236,-0.5458515283842795,-0.11353711790393013,-0.4759825327510917,-0.048034934497816595,-0.6899563318777293,-0.008733624454148471,-0.6637554585152838,0.0,-0.6069868995633187,0.008733624454148471,-0.462882096069869,0.043668122270742356,-0.7510917030567685,0.08296943231441048,-0.8995633187772926,0.1091703056768559,-1.0,0.12663755458515283,-0.42358078602620086,0.15283842794759825,-0.5720524017467249,0.13973799126637554,-0.519650655021834,0.1091703056768559,-0.462882096069869,0.22707423580786026,-0.35807860262008734,0.2096069868995633,-0.4759825327510917,0.18340611353711792,-0.4279475982532751,0.17467248908296942,-0.37117903930131
1,0.0,0.0,-0.12389380530973451,-0.2079646017699115,-0.12831858407079647,-0.3584070796460177,-0.07079646017699115,-0.4557522123893805,-0.008849557522123894,-0.5132743362831859,-0.12389380530973451,-0.4778761061946903,-0.05309734513274336,-0.6814159292035398,-0.022123893805309734,-0.6504424778761062,-0.022123893805309734,-0.588495575221239,0.008849557522123894,-0.4646017699115044,0.05309734513274336,-0.7477876106194691,0.08849557522123894,-0.8982300884955752,0.11061946902654868,-1.0,0.12389380530973451,-0.42035398230088494,0.1592920353982301,-0.5619469026548672,0.13716814159292035,-0.504424778761062,0.11061946902654868,-0.4469026548672566,0.22566371681415928,-0.35398230088495575,0.2079646017699115,-0.4557522123893805,0.18141592920353983,-0.4026548672566372,0.168141592920354,-0.3495575221238938
1,0.0,0.0,-0.11061946902654868,-0.2079646017699115,-0.11061946902654868,-0.3584070796460177,-0.05752212389380531,-0.46017699115044247,0.004424778761061947,-0.5176991150442478,-0.10619469026548672,-0.4690265486725664,-0.04424778761061947,-0.6814159292035398,-0.01327433628318584,-0.6460176991150443,-0.004424778761061947,-0.588495575221239,0.022123893805309734,-0.4557522123893805,0.06637168141592921,-0.7433628318584071,0.10176991150442478,-0.8938053097345132,0.12389380530973451,-1.0,0.1415929203539823,-0.415929203539823,0.168141592920354,-0.5486725663716814,0.1415929203539823,-0.4911504424778761,0.11061946902654868,-0.43805309734513276,0.24336283185840707,-0.3495575221238938,0.2168141592920354,-0.45132743362831856,0.1902654867256637,-0.39823008849557523,0.17699115044247787,-0.34513274336283184
1,0.0,0.0,-0.1657142857142857,-0.18285714285714286,-0.15428571428571428,-0.38857142857142857,-0.045714285714285714,-0.5085714285714286,0.05142857142857143,-0.56,-0.14285714285714285,-0.49714285714285716,-0.08571428571428572,-0.7542857142857143,-0.045714285714285714,-0.7142857142857143,-0.022857142857142857,-0.6228571428571429,0.03428571428571429,-0.48,0.10285714285714286,-0.7771428571428571,0.14285714285714285,-0.9142857142857143,0.17142857142857143,-1.0,0.18285714285714286,-0.4228571428571429,0.22857142857142856,-0.6057142857142858,0.18285714285714286,-0.5485714285714286,0.14857142857142858,-0.48,0.30857142857142855,-0.34285714285714286,0.28,-0.45714285714285713,0.2342857142857143,-0.4057142857142857,0.21142857142857144,-0.34285714285714286
1,0.0,0.0,-0.11659192825112108,-0.2062780269058296,-0.11659192825112108,-0.35874439461883406,-0.053811659192825115,-0.4618834080717489,0.017937219730941704,-0.5201793721973094,-0.10762331838565023,-0.47533632286995514,-0.04484304932735426,-0.6860986547085202,-0.013452914798206279,-0.6681614349775785,-0.013452914798206279,-0.6188340807174888,0.026905829596412557,-0.4618834080717489,0.07174887892376682,-0.7488789237668162,0.11210762331838565,-0.9013452914798207,0.13901345291479822,-1.0,0.14798206278026907,-0.4170403587443946,0.17937219730941703,-0.5560538116591929,0.15695067264573992,-0.4977578475336323,0.12556053811659193,-0.4349775784753363,0.25112107623318386,-0.3452914798206278,0.23766816143497757,-0.4484304932735426,0.2062780269058296,-0.39461883408071746,0.18385650224215247,-0.34080717488789236
1,0.0,0.0,-0.11818181818181818,-0.21363636363636362,-0.11818181818181818,-0.36363636363636365,-0.05909090909090909,-0.4681818181818182,0.00909090909090909,-0.5318181818181819,-0.10909090909090909,-0.4818181818181818,-0.04090909090909091,-0.7,-0.00909090909090909,-0.6863636363636364,-0.00909090909090909,-0.6409090909090909,0.02727272727272727,-0.4590909090909091,0.07272727272727272,-0.7545454545454545,0.11818181818181818,-0.9045454545454545,0.1409090909090909,-1.0,0.14545454545454545,-0.41818181818181815,0.17272727272727273,-0.5636363636363636,0.1409090909090909,-0.5136363636363637,0.10909090909090909,-0.45454545454545453,0.24545454545454545,-0.35,0.22727272727272727,-0.4636363636363636,0.19090909090909092,-0.41818181818181815,0.16818181818181818,-0.36363636363636365
1,0.0,0.0,-0.11764705882352941,-0.2081447963800905,-0.12217194570135746,-0.36199095022624433,-0.06334841628959276,-0.47058823529411764,0.004524886877828055,-0.5294117647058824,-0.09954751131221719,-0.4796380090497738,-0.04072398190045249,-0.6877828054298643,-0.013574660633484163,-0.665158371040724,-0.00904977375565611,-0.6108597285067874,0.03167420814479638,-0.4660633484162896,0.07692307692307693,-0.751131221719457,0.1085972850678733,-0.9004524886877828,0.13574660633484162,-1.0,0.1493212669683258,-0.42081447963800905,0.17647058823529413,-0.5656108597285068,0.14027149321266968,-0.5158371040723982,0.1085972850678733,-0.46153846153846156,0.25339366515837103,-0.34841628959276016,0.22624434389140272,-0.45701357466063347,0.19457013574660634,-0.4117647058823529,0.17194570135746606,-0.35294117647058826
1,0.0,0.0,-0.1187214611872146,-0.2054794520547945,-0.1187214611872146,-0.3561643835616438,-0.0547945205479452,-0.4520547945205479,0.0182648401826484,-0.5068493150684932,-0.0958904109589041,-0.4611872146118721,-0.0410958904109589,-0.684931506849315,-0.0228310502283105,-0.634703196347032,-0.0182648401826484,-0.5525114155251142,0.045662100456621,-0.4474885844748858,0.0958904109589041,-0.7442922374429224,0.1278538812785388,-0.8995433789954338,0.1506849315068493,-1.0,0.1643835616438356,-0.4018264840182648,0.1917808219178082,-0.54337899543379,0.1552511415525114,-0.4931506849315068,0.1232876712328767,-0.4337899543378995,0.2602739726027397,-0.3333333333333333,0.228310502283105,-0.4200913242009132,0.2009132420091324,-0.3698630136986301,0.1872146118721461,-0.3105022831050228
1,0.0,0.0,-0.12217194570135746,-0.21266968325791855,-0.11312217194570136,-0.38461538461538464,-0.04072398190045249,-0.48868778280542985,0.03619909502262444,-0.5294117647058824,-0.05429864253393665,-0.4751131221719457,-0.01809954751131222,-0.6832579185520362,-0.013574660633484163,-0.6108597285067874,0.004524886877828055,-0.5158371040723982,0.09049773755656108,-0.45248868778280543,0.13574660633484162,-0.746606334841629,0.1583710407239819,-0.9004524886877828,0.19004524886877827,-1.0,0.2081447963800905,-0.40271493212669685,0.22624434389140272,-0.5565610859728507,0.17647058823529413,-0.5158371040723982,0.14479638009049775,-0.45701357466063347,0.2986425339366516,-0.33031674208144796,0.2669683257918552,-0.4434389140271493,0.22624434389140272,-0.40271493212669685,0.20361990950226244,-0.34841628959276016
1,0.0,0.0,-0.09767441860465116,-0.2372093023255814,-0.08837209302325581,-0.4046511627906977,-0.009302325581395349,-0.5255813953488372,0.07441860465116279,-0.5813953488372093,-0.023255813953488372,-0.48372093023255813,0.04186046511627907,-0.7116279069767442,0.046511627906976744,-0.6511627906976745,0.04186046511627907,-0.5581395348837209,0.12558139534883722,-0.44651162790697674,0.19534883720930232,-0.7581395348837209,0.22325581395348837,-0.9116279069767442,0.24186046511627907,-1.0,0.24651162790697675,-0.39069767441860465,0.26976744186046514,-0.5627906976744186,0.22325581395348837,-0.5302325581395348,0.18604651162790697,-0.4697674418604651,0.3395348837209302,-0.30697674418604654,0.31627906976744186,-0.4558139534883721,0.2744186046511628,-0.4232558139534884,0.25116279069767444,-0.37209302325581395
1,0.0,0.0,-0.09375,-0.21428571428571427,-0.08035714285714286,-0.3794642857142857,-0.017857142857142856,-0.4955357142857143,0.05803571428571429,-0.5491071428571429,-0.026785714285714284,-0.48214285714285715,0.026785714285714284,-0.6919642857142857,0.04017857142857143,-0.625,0.05357142857142857,-0.5580357142857143,0.10714285714285714,-0.45535714285714285,0.16071428571428573,-0.7589285714285714,0.20535714285714285,-0.9017857142857143,0.24107142857142858,-1.0,0.21428571428571427,-0.4017857142857143,0.21428571428571427,-0.5848214285714286,0.16964285714285715,-0.5401785714285714,0.14285714285714285,-0.48214285714285715,0.30357142857142855,-0.32589285714285715,0.26339285714285715,-0.4642857142857143,0.21875,-0.42410714285714285,0.20089285714285715,-0.36607142857142855
1,0.0,0.0,-0.10810810810810811,-0.22522522522522523,-0.0990990990990991,-0.4009009009009009,-0.02702702702702703,-0.5180180180180181,0.05405405405405406,-0.5720720720720721,-0.013513513513513514,-0.4864864864864865,0.04954954954954955,-0.7027027027027027,0.04054054054054054,-0.6306306306306306,0.03153153153153153,-0.5405405405405406,0.12612612612612611,-0.44594594594594594,0.1981981981981982,-0.7477477477477478,0.22972972972972974,-0.9009009009009009,0.25675675675675674,-1.0,0.23423423423423423,-0.38738738738738737,0.23423423423423423,-0.5585585585585585,0.18018018018018017,-0.5180180180180181,0.14414414414414414,-0.4594594594594595,0.3108108108108108,-0.3063063063063063,0.2702702702702703,-0.44144144144144143,0.22072072072072071,-0.4099099099099099,0.1981981981981982,-0.36036036036036034
1,0.0,0.0,-0.05909090909090909,-0.22727272727272727,-0.022727272727272728,-0.39545454545454545,0.06818181818181818,-0.4909090909090909,0.1590909090909091,-0.5272727272727272,0.013636363636363636,-0.4909090909090909,0.1,-0.7090909090909091,0.11818181818181818,-0.6454545454545455,0.11818181818181818,-0.5772727272727273,0.15454545454545454,-0.44545454545454544,0.2318181818181818,-0.7454545454545455,0.2909090909090909,-0.8954545454545455,0.32727272727272727,-1.0,0.2636363636363636,-0.37727272727272726,0.29545454545454547,-0.55,0.2545454545454545,-0.509090909090909,0.21818181818181817,-0.45,0.35454545454545455,-0.2909090909090909,0.32727272727272727,-0.4318181818181818,0.2818181818181818,-0.4,0.2545454545454545,-0.35
1,0.0,0.0,-0.05429864253393665,-0.23076923076923078,0.0,-0.3891402714932127,0.09049773755656108,-0.4751131221719457,0.17194570135746606,-0.5248868778280543,0.04524886877828054,-0.502262443438914,0.13574660633484162,-0.7104072398190046,0.1493212669683258,-0.669683257918552,0.1493212669683258,-0.6063348416289592,0.18099547511312217,-0.45701357466063347,0.2669683257918552,-0.751131221719457,0.3257918552036199,-0.9004524886877828,0.3665158371040724,-1.0,0.2895927601809955,-0.38461538461538464,0.33031674208144796,-0.5294117647058824,0.2895927601809955,-0.4796380090497738,0.248868778280543,-0.4253393665158371,0.3665158371040724,-0.2850678733031674,0.36199095022624433,-0.416289592760181,0.3212669683257919,-0.38009049773755654,0.2850678733031674,-0.33031674208144796
1,0.0,0.0,-0.10326086956521739,-0.22282608695652173,-0.05434782608695652,-0.41847826086956524,0.043478260869565216,-0.5380434782608695,0.11956521739130435,-0.6032608695652174,-0.03804347826086957,-0.5217391304347826,0.07065217391304347,-0.7282608695652174,0.08695652173913043,-0.657608695652174,0.08152173913043478,-0.5543478260869565,0.11956521739130435,-0.4673913043478261,0.23369565217391305,-0.75,0.30978260869565216,-0.9021739130434783,0.375,-1.0,0.25,-0.3858695652173913,0.33152173913043476,-0.5434782608695652,0.27717391304347827,-0.4891304347826087,0.22826086956521738,-0.42391304347826086,0.3641304347826087,-0.2826086956521739,0.3532608695652174,-0.391304347826087,0.29891304347826086,-0.3423913043478261,0.2608695652173913,-0.29347826086956524
1,0.0,0.0,-0.03619909502262444,-0.2398190045248869,0.004524886877828055,-0.4072398190045249,0.09049773755656108,-0.5113122171945701,0.18099547511312217,-0.5475113122171946,0.02262443438914027,-0.502262443438914,0.14027149321266968,-0.7058823529411765,0.18099547511312217,-0.669683257918552,0.17647058823529413,-0.6289592760180995,0.1493212669683258,-0.45701357466063347,0.2579185520361991,-0.746606334841629,0.34841628959276016,-0.8914027149321267,0.40271493212669685,-1.0,0.2579185520361991,-0.38461538461538464,0.33031674208144796,-0.5384615384615384,0.3031674208144796,-0.4841628959276018,0.2579185520361991,-0.4253393665158371,0.34841628959276016,-0.2895927601809955,0.3665158371040724,-0.4298642533936652,0.33031674208144796,-0.3891402714932127,0.2895927601809955,-0.3393665158371041
1,0.0,0.0,-0.09042553191489362,-0.22340425531914893,-0.05319148936170213,-0.4148936170212766,0.05851063829787234,-0.5319148936170213,0.14893617021276595,-0.5797872340425532,-0.031914893617021274,-0.48404255319148937,0.09574468085106383,-0.6861702127659575,0.12234042553191489,-0.6223404255319149,0.11170212765957446,-0.5372340425531915,0.12234042553191489,-0.425531914893617,0.25,-0.7074468085106383,0.324468085106383,-0.8776595744680851,0.3829787234042553,-1.0,0.25,-0.34574468085106386,0.32978723404255317,-0.5106382978723404,0.2765957446808511,-0.4574468085106383,0.22340425531914893,-0.3882978723404255,0.35638297872340424,-0.25,0.35106382978723405,-0.3670212765957447,0.30319148936170215,-0.324468085106383,0.2712765957446808,-0.2712765957446808
1,0.0,0.0,-0.03333333333333333,-0.24761904761904763,0.014285714285714285,-0.4095238095238095,0.10952380952380952,-0.5095238095238095,0.2,-0.5428571428571428,0.023809523809523808,-0.5190476190476191,0.1619047619047619,-0.7095238095238096,0.2,-0.6857142857142857,0.19523809523809524,-0.6428571428571429,0.1523809523809524,-0.4666666666666667,0.28095238095238095,-0.7523809523809524,0.3761904761904762,-0.8952380952380953,0.4380952380952381,-1.0,0.2714285714285714,-0.38571428571428573,0.3619047619047619,-0.5238095238095238,0.3380952380952381,-0.47619047619047616,0.29523809523809524,-0.4238095238095238,0.37142857142857144,-0.2857142857142857,0.4,-0.4095238095238095,0.3619047619047619,-0.37142857142857144,0.32857142857142857,-0.3238095238095238
1,0.0,0.0,-0.04245283018867924,-0.25,0.009433962264150943,-0.41509433962264153,0.10849056603773585,-0.5047169811320755,0.18867924528301888,-0.5377358490566038,0.009433962264150943,-0.5330188679245284,0.16037735849056603,-0.7122641509433962,0.2028301886792453,-0.6698113207547169,0.19811320754716982,-0.6132075471698113,0.14622641509433962,-0.49056603773584906,0.2830188679245283,-0.7641509433962265,0.37735849056603776,-0.9009433962264151,0.4386792452830189,-1.0,0.2641509433962264,-0.41509433962264153,0.3632075471698113,-0.5283018867924528,0.33962264150943394,-0.45754716981132076,0.29245283018867924,-0.39622641509433965,0.3584905660377358,-0.3113207547169811,0.3867924528301887,-0.4056603773584906,0.3490566037735849,-0.3490566037735849,0.3160377358490566,-0.2971698113207547
1,0.0,0.0,-0.09883720930232558,-0.20348837209302326,-0.05232558139534884,-0.4069767441860465,0.0755813953488372,-0.5116279069767442,0.18604651162790697,-0.5348837209302325,-0.05232558139534884,-0.4883720930232558,0.12209302325581395,-0.7034883720930233,0.18023255813953487,-0.6337209302325582,0.1686046511627907,-0.5523255813953488,0.11046511627906977,-0.4418604651162791,0.29069767441860467,-0.7209302325581395,0.3953488372093023,-0.872093023255814,0.45930232558139533,-1.0,0.2441860465116279,-0.36046511627906974,0.36627906976744184,-0.5348837209302325,0.3488372093023256,-0.5058139534883721,0.29651162790697677,-0.47674418604651164,0.36046511627906974,-0.26744186046511625,0.38372093023255816,-0.38953488372093026,0.3372093023255814,-0.3372093023255814,0.29069767441860467,-0.28488372093023256
1,0.0,0.0,-0.052884615384615384,-0.25,-0.019230769230769232,-0.4230769230769231,0.09134615384615384,-0.5144230769230769,0.19230769230769232,-0.5384615384615384,-0.009615384615384616,-0.5336538461538461,0.15384615384615385,-0.7115384615384616,0.1875,-0.6634615384615384,0.17307692307692307,-0.6153846153846154,0.1201923076923077,-0.4951923076923077,0.27403846153846156,-0.7596153846153846,0.3701923076923077,-0.8894230769230769,0.42788461538461536,-1.0,0.23076923076923078,-0.4182692307692308,0.35096153846153844,-0.5240384615384616,0.33653846153846156,-0.4519230769230769,0.28846153846153844,-0.39903846153846156,0.32211538461538464,-0.32211538461538464,0.3605769230769231,-0.40384615384615385,0.3317307692307692,-0.34615384615384615,0.2932692307692308,-0.2980769230769231
1,0.0,0.0,-0.05339805825242718,-0.24271844660194175,-0.009708737864077669,-0.42718446601941745,0.10194174757281553,-0.5242718446601942,0.19902912621359223,-0.5533980582524272,-0.0048543689320388345,-0.5485436893203883,0.1553398058252427,-0.7184466019417476,0.20388349514563106,-0.6844660194174758,0.1941747572815534,-0.6407766990291263,0.1262135922330097,-0.5194174757281553,0.2766990291262136,-0.7669902912621359,0.38349514563106796,-0.8980582524271845,0.441747572815534,-1.0,0.24271844660194175,-0.45145631067961167,0.3640776699029126,-0.558252427184466,0.35436893203883496,-0.4854368932038835,0.3106796116504854,-0.42718446601941745,0.34951456310679613,-0.3592233009708738,0.3932038834951456,-0.44660194174757284,0.36893203883495146,-0.3883495145631068,0.33495145631067963,-0.33495145631067963
1,0.0,0.0,-0.03940886699507389,-0.23645320197044334,0.029556650246305417,-0.4236453201970443,0.18719211822660098,-0.5073891625615764,0.3103448275862069,-0.5270935960591133,-0.029556650246305417,-0.5615763546798029,0.2019704433497537,-0.7389162561576355,0.3251231527093596,-0.7684729064039408,0.39901477832512317,-0.7832512315270936,0.08374384236453201,-0.5221674876847291,0.29064039408866993,-0.7586206896551724,0.4187192118226601,-0.8866995073891626,0.5073891625615764,-1.0,0.20689655172413793,-0.45320197044334976,0.37438423645320196,-0.5172413793103449,0.35467980295566504,-0.41379310344827586,0.3054187192118227,-0.3497536945812808,0.3251231527093596,-0.35960591133004927,0.4039408866995074,-0.4236453201970443,0.37438423645320196,-0.3399014778325123,0.3399014778325123,-0.2857142857142857
1,0.0,0.0,-0.05365853658536585,-0.22439024390243903,-0.004878048780487805,-0.4097560975609756,0.14146341463414633,-0.5024390243902439,0.2634146341463415,-0.5317073170731708,-0.06341463414634146,-0.5658536585365853,0.16097560975609757,-0.7268292682926829,0.2780487804878049,-0.7609756097560976,0.35121951219512193,-0.7853658536585366,0.03902439024390244,-0.5317073170731708,0.25365853658536586,-0.7609756097560976,0.3853658536585366,-0.8829268292682927,0.47804878048780486,-1.0,0.15121951219512195,-0.4682926829268293,0.36097560975609755,-0.551219512195122,0.3463414634146341,-0.4585365853658537,0.28780487804878047,-0.40487804878048783,0.2682926829268293,-0.3804878048780488,0.4,-0.44878048780487806,0.375609756097561,-0.375609756097561,0.32682926829268294,-0.32682926829268294
1,0.0,0.0,-0.06467661691542288,-0.22885572139303484,-0.024875621890547265,-0.43283582089552236,0.10945273631840796,-0.5422885572139303,0.22885572139303484,-0.582089552238806,-0.0845771144278607,-0.572139303482587,0.15422885572139303,-0.736318407960199,0.27860696517412936,-0.8109452736318408,0.373134328358209,-0.8756218905472637,0.0,-0.5373134328358209,0.23383084577114427,-0.7562189054726368,0.3681592039800995,-0.8805970149253731,0.46766169154228854,-1.0,0.1044776119402985,-0.46766169154228854,0.3582089552238806,-0.5472636815920398,0.34328358208955223,-0.4527363184079602,0.27860696517412936,-0.40298507462686567,0.21393034825870647,-0.373134328358209,0.38308457711442784,-0.417910447761194,0.3582089552238806,-0.34328358208955223,0.2885572139303483,-0.3034825870646766
